,Date,Open,High,Low,Close,Adj Close,Volume
670,2014-08-29,7107.890137,7120.609863,7027.410156,7050.890137,7049.077637,100000.0
671,2014-09-01,7050.720215,7096.759766,7050.720215,7083.490234,7081.669434,69500.0
672,2014-09-02,7084.160156,7120.77002,7084.160156,7106.560059,7104.73291,86400.0
673,2014-09-03,7107.069824,7216.410156,7107.069824,7206.02002,7204.16748,118000.0
674,2014-09-04,7207.459961,7220.509766,7196.299805,7204.109863,7202.257813,101200.0
675,2014-09-05,7206.660156,7264.870117,7206.660156,7263.580078,7261.712891,100300.0
676,2014-09-08,7263.47998,7333.140137,7263.47998,7314.939941,7313.05957,73200.0
677,2014-09-09,7314.319824,7314.319824,7251.209961,7253.669922,7251.805176,48500.0
678,2014-09-10,7248.790039,7254.649902,7198.080078,7212.779785,7210.925781,45000.0
679,2014-09-11,7218.430176,7251.970215,7202.060059,7202.060059,7200.208496,53400.0
680,2014-09-12,7204.069824,7214.959961,7190.779785,7201.879883,7200.02832,51900.0
681,2014-09-15,7201.879883,7221.490234,7157.600098,7161.27002,7159.429199,72000.0
682,2014-09-16,7161.180176,7183.540039,7156.839844,7180.339844,7178.494141,53300.0
683,2014-09-17,7182.839844,7250.109863,7182.839844,7231.839844,7229.980957,50100.0
684,2014-09-18,7231.609863,7290.549805,7231.609863,7287.290039,7285.416504,57700.0
685,2014-09-19,,,,,,
686,2014-09-22,7288.209961,7304.459961,7241.160156,7279.859863,7277.988281,97200.0
687,2014-09-23,7279.930176,7283.970215,7229.430176,7271.620117,7269.750977,86400.0
688,2014-09-24,7270.919922,7372.390137,7270.919922,7355.290039,7353.399414,260400.0
689,2014-09-25,7356.990234,7413.620117,7294.209961,7294.209961,7292.334961,156100.0
690,2014-09-26,7287.149902,7287.149902,7223.399902,7261.299805,7259.433105,90900.0
691,2014-09-29,7261.470215,7298.5,7244.450195,7265.359863,7263.492188,69800.0
692,2014-09-30,7265.52002,7312.509766,7265.52002,7283.069824,7281.197754,134000.0
693,2014-10-01,7260.759766,7283.589844,7224.379883,7268.060059,7266.191406,69100.0
694,2014-10-02,7254.129883,7254.129883,7167.330078,7196.259766,7194.409668,84800.0
695,2014-10-03,7192.740234,7250.669922,7191.180176,7247.029785,7245.166992,79700.0
696,2014-10-06,,,,,,
697,2014-10-07,7227.120117,7240.350098,7208.040039,7239.379883,7237.519043,66000.0
698,2014-10-08,7201.540039,7204.149902,7153.450195,7185.680176,7183.833008,95400.0
699,2014-10-09,7191.459961,7235.77002,7191.459961,7201.890137,7200.038574,73500.0
700,2014-10-10,7200.490234,7200.490234,7117.370117,7167.350098,7165.507324,80600.0
701,2014-10-13,7160.990234,7160.990234,6957.109863,6968.089844,6966.29834,105200.0
702,2014-10-14,6967.209961,6990.790039,6896.470215,6946.060059,6944.274414,123300.0
703,2014-10-15,6951.180176,7025.819824,6951.180176,6991.189941,6989.392578,71000.0
704,2014-10-16,6989.589844,7048.509766,6946.660156,7028.580078,7026.773438,86600.0
705,2014-10-17,7049.759766,7075.350098,7003.220215,7003.220215,7001.419922,48600.0
706,2014-10-20,7005.339844,7069.839844,7005.339844,7057.529785,7055.715332,76200.0
707,2014-10-21,7057.529785,7089.709961,7057.529785,7068.029785,7066.212891,70300.0
708,2014-10-22,7101.319824,7154.220215,7093.890137,7154.220215,7152.380859,66600.0
709,2014-10-23,7140.040039,7140.430176,7096.799805,7116.129883,7114.300293,83900.0
710,2014-10-24,7142.669922,7150.02002,7100.97998,7103.549805,7101.723633,58200.0
711,2014-10-27,7103.290039,7123.049805,7080.549805,7103.540039,7101.713867,31300.0
712,2014-10-28,7110.850098,7110.850098,7066.740234,7066.740234,7064.92334,36500.0
713,2014-10-29,7068.350098,7111.129883,7068.350098,7093.310059,7091.486328,57100.0
714,2014-10-30,7096.509766,7170.990234,7083.959961,7170.990234,7169.146973,47000.0
715,2014-10-31,7180.390137,7215.72998,7167.160156,7215.72998,7213.875,94600.0
716,2014-11-03,7213.049805,7312.850098,7213.049805,7312.850098,7310.970215,61600.0
717,2014-11-04,7330.72998,7342.0,7222.009766,7222.009766,7220.15332,41200.0
718,2014-11-05,7225.47998,7225.47998,7176.129883,7208.810059,7206.957031,50400.0
719,2014-11-06,7209.410156,7256.410156,7188.359863,7236.629883,7234.769531,70200.0
720,2014-11-07,7221.330078,7229.75,7205.720215,7205.720215,7203.867676,89300.0
721,2014-11-10,7223.779785,7234.600098,7192.120117,7192.120117,7190.270996,32800.0
722,2014-11-11,7194.540039,7218.660156,7192.830078,7204.549805,7202.697754,73400.0
723,2014-11-12,7204.689941,7256.319824,7204.689941,7232.870117,7231.010742,91400.0
724,2014-11-13,7232.689941,7268.379883,7198.629883,7198.629883,7196.779297,49100.0
725,2014-11-14,7200.790039,7221.330078,7195.560059,7217.339844,7215.484375,54300.0
726,2014-11-17,7218.390137,7244.080078,7218.390137,7229.720215,7227.861816,38000.0
727,2014-11-18,7229.549805,7275.660156,7224.149902,7275.660156,7273.789551,82400.0
728,2014-11-19,7297.120117,7299.189941,7261.660156,7269.490234,7267.621582,125400.0
729,2014-11-20,7246.310059,7268.950195,7226.700195,7268.950195,7267.081543,48600.0
730,2014-11-21,7273.5,7276.180176,7243.22998,7276.180176,7274.30957,70900.0
731,2014-11-24,7277.330078,7343.799805,7277.330078,7325.129883,7323.246582,67300.0
732,2014-11-25,7325.97998,7339.430176,7286.850098,7286.850098,7284.977051,38200.0
733,2014-11-26,7327.310059,7372.569824,7323.600098,7356.589844,7354.69873,85100.0
734,2014-11-27,7358.419922,7369.240234,7265.339844,7265.339844,7263.472168,0.0
735,2014-11-28,7266.930176,7309.970215,7263.52002,7294.379883,7292.504883,58600.0
736,2014-12-01,7297.129883,7334.689941,7293.720215,7331.72998,7329.845215,0.0
737,2014-12-02,7333.47998,7357.290039,7323.47998,7344.22998,7342.341797,74400.0
738,2014-12-03,7344.080078,7372.160156,7344.080078,7360.75,7358.85791,62300.0
739,2014-12-04,7354.399902,7354.399902,7299.850098,7299.850098,7297.973633,82900.0
740,2014-12-05,7299.529785,7299.529785,7178.450195,7230.560059,7228.701172,105100.0
741,2014-12-08,,,,,,
742,2014-12-09,7238.359863,7239.540039,7176.22998,7183.870117,7182.023438,69900.0
743,2014-12-10,7177.390137,7177.390137,7133.689941,7175.080078,7173.235352,0.0
744,2014-12-11,7120.580078,7120.580078,7029.689941,7072.100098,7070.282227,96400.0
745,2014-12-12,7080.390137,7224.209961,7080.390137,7224.209961,7222.353027,99000.0
746,2014-12-15,7209.930176,7275.620117,7077.589844,7275.620117,7273.749512,67100.0
747,2014-12-16,7274.52002,7274.52002,7160.379883,7160.379883,7158.539063,113300.0
748,2014-12-17,7159.049805,7169.27002,6966.209961,6966.209961,6964.418945,99800.0
749,2014-12-18,6986.839844,7077.25,6882.180176,7029.279785,7027.472656,101300.0
750,2014-12-19,7093.109863,7158.509766,7093.109863,7125.629883,7123.797852,120800.0
751,2014-12-22,7130.72998,7161.799805,7128.47998,7139.27002,7137.43457,44800.0
752,2014-12-23,7138.25,7186.319824,7138.25,7186.319824,7184.472168,38400.0
753,2014-12-29,7190.459961,7247.72998,7190.459961,7230.569824,7228.710938,54300.0
754,2015-01-05,7282.939941,7292.799805,7266.810059,7276.629883,7274.759277,59400.0
755,2015-01-06,7262.390137,7279.919922,7224.399902,7277.740234,7275.869141,144500.0
756,2015-01-07,7268.910156,7341.700195,7268.910156,7309.700195,7307.821289,160200.0
757,2015-01-08,7304.759766,7373.660156,7294.620117,7367.629883,7365.73584,93600.0
758,2015-01-09,7367.700195,7446.660156,7367.700195,7402.720215,7400.817383,83400.0
759,2015-01-12,7371.290039,7382.649902,7348.890137,7358.359863,7356.468262,79200.0
760,2015-01-13,7358.529785,7428.919922,7358.529785,7399.0,7397.098145,63200.0
761,2015-01-14,7412.899902,7530.410156,7412.899902,7490.879883,7488.954102,128400.0
762,2015-01-15,,,,,,
763,2015-01-16,,,,,,
764,2015-01-19,7494.700195,7502.049805,7454.430176,7485.319824,7483.395508,0.0
765,2015-01-20,7487.450195,7508.77002,7447.0,7452.810059,7450.894043,0.0
766,2015-01-21,7467.060059,7531.939941,7451.339844,7474.100098,7472.178711,0.0
767,2015-01-22,7475.089844,7475.089844,7400.029785,7416.310059,7414.40332,270600.0
768,2015-01-23,7469.100098,7548.930176,7469.100098,7548.930176,7546.989746,107900.0
769,2015-01-26,7548.930176,7586.669922,7525.27002,7586.669922,7584.719727,269000.0
770,2015-01-27,7586.669922,7631.850098,7582.259766,7630.569824,7628.608398,271300.0
771,2015-01-28,7630.569824,7661.180176,7623.720215,7661.180176,7659.210449,264900.0
772,2015-01-29,7658.279785,7736.970215,7617.299805,7617.299805,7615.341797,361400.0
773,2015-01-30,7645.52002,7689.910156,7645.52002,7689.910156,7687.933105,46800.0
774,2015-02-02,7689.910156,7715.290039,7590.709961,7630.709961,7628.748535,17200.0
775,2015-02-03,7631.189941,7631.189941,7582.040039,7613.149902,7611.192871,19500.0
776,2015-02-04,7665.169922,7738.120117,7665.169922,7716.060059,7714.07666,0.0
777,2015-02-05,7709.910156,7709.910156,7653.359863,7674.240234,7672.267578,246000.0
778,2015-02-06,7669.830078,7728.180176,7669.830078,7728.180176,7726.193359,95700.0
779,2015-02-09,7728.390137,7786.779785,7728.390137,7782.569824,7780.569336,259800.0
780,2015-02-10,7782.77002,7807.709961,7723.140137,7723.140137,7721.154785,321200.0
781,2015-02-11,7727.620117,7758.459961,7686.279785,7686.430176,7684.454102,246900.0
782,2015-02-12,7688.22998,7717.919922,7688.22998,7714.549805,7712.566406,291800.0
783,2015-02-13,7714.589844,7777.990234,7714.589844,7773.450195,7771.45166,218100.0
784,2015-02-16,7773.450195,7801.02002,7773.450195,7784.649902,7782.648438,177200.0
785,2015-02-17,7785.450195,7795.419922,7777.75,7793.399902,7791.396484,184600.0
786,2015-02-18,7794.779785,7840.390137,7788.330078,7803.450195,7801.444336,226700.0
787,2015-02-20,7814.399902,7825.390137,7806.819824,7825.390137,7823.378418,136600.0
788,2015-02-23,7826.890137,7854.799805,7814.72998,7826.069824,7824.058105,201800.0
789,2015-02-24,7835.540039,7848.629883,7827.600098,7834.859863,7832.845703,178700.0
790,2015-02-25,7853.169922,7862.910156,7816.720215,7844.060059,7842.043457,209400.0
791,2015-02-26,7843.339844,7843.339844,7756.540039,7764.390137,7762.394043,250600.0
792,2015-02-27,7773.25,7797.560059,7671.629883,7730.569824,7728.58252,386400.0
793,2015-03-02,7730.569824,7773.919922,7701.72998,7773.919922,7771.921387,243800.0
794,2015-03-03,7781.160156,7809.52002,7776.509766,7776.509766,7774.510742,229500.0
795,2015-03-04,7785.279785,7853.540039,7781.0,7847.830078,7845.8125,173900.0
796,2015-03-05,7847.549805,7847.669922,7819.040039,7819.040039,7817.029785,280300.0
797,2015-03-06,7822.350098,7861.330078,7822.350098,7861.330078,7859.309082,312500.0
798,2015-03-09,7862.640137,7862.640137,7764.859863,7820.290039,7818.279785,219000.0
799,2015-03-10,7821.430176,7834.350098,7812.839844,7828.47998,7826.467285,214500.0
800,2015-03-11,7828.47998,7828.47998,7772.779785,7790.700195,7788.697266,226600.0
801,2015-03-12,7790.089844,7839.819824,7764.850098,7839.819824,7837.804199,225300.0
802,2015-03-13,7845.839844,7860.330078,7809.540039,7809.540039,7807.532227,222100.0
803,2015-03-16,7792.720215,7804.600098,7727.379883,7730.950195,7728.962891,189000.0
804,2015-03-17,7730.379883,7789.100098,7730.379883,7789.100098,7787.097656,217000.0
805,2015-03-18,7788.109863,7793.470215,7744.25,7756.580078,7754.585938,281200.0
806,2015-03-19,7756.990234,7830.22998,7756.990234,7814.549805,7812.541016,257000.0
807,2015-03-20,7800.990234,7818.379883,7774.740234,7818.379883,7816.370117,438700.0
808,2015-03-23,7823.439941,7850.200195,7817.689941,7840.490234,7838.474609,179000.0
809,2015-03-24,7842.350098,7844.930176,7798.390137,7828.939941,7826.927246,192700.0
810,2015-03-25,7828.27002,7843.509766,7814.029785,7836.339844,7834.325195,184800.0
811,2015-03-26,7839.669922,7871.100098,7803.810059,7871.100098,7869.07666,187900.0
812,2015-03-27,7871.370117,7889.25,7849.200195,7877.959961,7875.93457,171400.0
813,2015-03-30,7935.47998,8007.97998,7899.410156,7899.410156,7897.379395,216600.0
814,2015-03-31,7899.410156,7983.319824,7899.410156,7940.490234,7938.44873,177600.0
815,2015-04-01,7941.879883,7993.089844,7931.379883,7993.089844,7991.035156,126300.0
816,2015-04-06,8009.450195,8062.790039,8006.799805,8053.740234,8051.669922,150700.0
817,2015-04-07,8054.950195,8136.970215,8054.950195,8098.680176,8096.598145,170600.0
818,2015-04-08,8098.680176,8098.680176,8026.810059,8052.689941,8050.619629,233700.0
819,2015-04-10,8033.27002,8134.379883,8032.689941,8127.47998,8125.390625,257700.0
820,2015-04-13,8129.879883,8130.470215,8052.22998,8073.25,8071.174805,158300.0
821,2015-04-14,8080.75,8095.97998,8041.319824,8056.490234,8054.418945,233600.0
822,2015-04-15,8057.279785,8066.410156,7859.600098,7906.459961,7904.427246,376500.0
823,2015-04-16,7907.700195,7948.200195,7826.799805,7948.200195,7946.156738,294900.0
824,2015-04-17,7955.430176,7996.439941,7919.609863,7946.890137,7944.847168,182300.0
825,2015-04-20,7936.25,7936.25,7776.709961,7865.27002,7863.248047,192200.0
826,2015-04-21,7866.319824,7917.919922,7815.089844,7846.939941,7844.922852,176400.0
827,2015-04-22,7850.899902,7862.200195,7780.470215,7833.029785,7831.016113,216300.0
828,2015-04-23,7835.419922,7919.759766,7835.419922,7892.049805,7890.020996,243900.0
829,2015-04-24,7893.609863,7947.25,7893.609863,7947.25,7945.207031,239200.0
830,2015-04-27,7956.319824,7964.529785,7937.720215,7958.069824,7956.023926,182500.0
831,2015-04-28,7941.180176,7946.060059,7861.640137,7886.569824,7884.54248,166900.0
832,2015-04-29,7886.819824,7886.819824,7788.620117,7825.470215,7823.458496,215900.0
833,2015-04-30,7826.299805,7842.259766,7693.910156,7714.819824,7712.836426,323100.0
834,2015-05-04,7713.419922,7816.439941,7689.910156,7816.439941,7814.430664,215800.0
835,2015-05-05,7820.359863,7919.209961,7820.359863,7919.209961,7917.174316,187200.0
836,2015-05-06,7918.649902,7918.649902,7844.319824,7873.640137,7871.616211,175000.0
837,2015-05-07,7766.52002,7828.740234,7734.709961,7816.27002,7814.260742,183200.0
838,2015-05-08,7818.790039,7834.810059,7755.399902,7763.209961,7761.214355,114900.0
839,2015-05-11,7762.850098,7791.700195,7744.790039,7777.899902,7775.900391,104100.0
840,2015-05-12,7777.899902,7802.209961,7715.27002,7794.549805,7792.545898,164000.0
841,2015-05-13,7794.549805,7820.060059,7774.529785,7808.350098,7806.342773,118300.0
842,2015-05-14,7808.830078,7834.899902,7782.660156,7831.439941,7829.426758,260000.0
843,2015-05-15,7854.029785,7900.879883,7854.029785,7881.950195,7879.923828,164100.0
844,2015-05-18,7881.950195,7923.129883,7881.950195,7910.430176,7908.396484,138800.0
845,2015-05-19,7906.109863,7906.109863,7860.720215,7871.310059,7869.286621,167800.0
846,2015-05-20,7873.629883,7900.97998,7863.919922,7881.930176,7879.903809,168900.0
847,2015-05-21,7881.930176,7894.209961,7829.069824,7835.379883,7833.365723,204500.0
848,2015-05-22,7846.379883,7870.419922,7788.029785,7810.169922,7808.162109,193200.0
849,2015-05-25,7810.310059,7832.709961,7755.879883,7761.529785,7759.534668,137900.0
850,2015-05-26,7755.689941,7755.689941,7661.899902,7728.5,7726.513184,264300.0
851,2015-05-27,7725.240234,7725.240234,7574.490234,7598.700195,7596.746582,303000.0
852,2015-05-28,7601.450195,7612.970215,7468.580078,7505.029785,7503.100586,303100.0
853,2015-05-29,7503.459961,7677.200195,7499.950195,7580.459961,7578.51123,330100.0
854,2015-06-01,7580.459961,7670.370117,7521.169922,7670.370117,7668.398438,114000.0
855,2015-06-02,7587.0,7588.529785,7530.319824,7551.959961,7550.018555,128400.0
856,2015-06-03,7550.47998,7561.669922,7498.180176,7561.669922,7559.726074,200900.0
857,2015-06-04,7561.649902,7562.040039,7515.77002,7553.649902,7551.708008,137800.0
858,2015-06-05,7547.200195,7551.839844,7491.819824,7526.700195,7524.765137,178600.0
859,2015-06-08,7522.240234,7522.240234,7466.149902,7484.890137,7482.96582,138200.0
860,2015-06-09,7448.580078,7455.790039,7272.359863,7323.439941,7321.557129,179400.0
861,2015-06-10,7321.330078,7384.27002,7321.330078,7384.27002,7382.371582,130500.0
862,2015-06-11,7384.77002,7503.720215,7384.77002,7503.720215,7501.791016,160800.0
863,2015-06-15,7505.970215,7513.220215,7456.160156,7456.160156,7454.243164,166600.0
864,2015-06-16,7459.5,7507.850098,7453.689941,7505.47998,7503.550293,144700.0
865,2015-06-17,7506.580078,7539.620117,7455.680176,7536.310059,7534.372559,192900.0
866,2015-06-18,7560.97998,7607.919922,7558.52002,7606.859863,7604.904297,137700.0
867,2015-06-19,7607.220215,7660.149902,7598.560059,7601.169922,7599.21582,220600.0
868,2015-06-22,7611.299805,7615.569824,7546.620117,7609.140137,7607.184082,108300.0
869,2015-06-23,7617.439941,7637.299805,7551.560059,7551.560059,7549.618652,124000.0
870,2015-06-24,7561.97998,7643.330078,7561.97998,7643.330078,7641.365234,122500.0
871,2015-06-25,7633.470215,7633.470215,7565.740234,7581.910156,7579.960938,147700.0
872,2015-06-26,7622.339844,7627.799805,7591.410156,7622.049805,7620.090332,120400.0
873,2015-06-29,7577.169922,7577.390137,7500.5,7567.379883,7565.43457,99800.0
874,2015-06-30,7517.660156,7564.5,7496.430176,7564.5,7562.555176,174300.0
875,2015-07-01,7509.0,7575.149902,7484.52002,7575.149902,7573.202637,106800.0
876,2015-07-02,7572.959961,7630.899902,7569.169922,7578.310059,7576.361816,141100.0
877,2015-07-03,7578.939941,7599.470215,7535.299805,7535.299805,7533.362793,66700.0
878,2015-07-06,7537.22998,7537.620117,7439.419922,7455.149902,7453.233398,57400.0
879,2015-07-07,7471.709961,7501.180176,7427.029785,7442.649902,7440.736816,84200.0
880,2015-07-08,7427.990234,7431.810059,7342.589844,7363.430176,7361.537109,164900.0
881,2015-07-09,7318.959961,7378.439941,7239.02002,7377.689941,7375.793457,143400.0
882,2015-07-10,7345.680176,7392.589844,7323.089844,7392.589844,7390.689453,118600.0
883,2015-07-13,7393.640137,7496.330078,7374.819824,7496.330078,7494.402832,91600.0
884,2015-07-14,7538.759766,7538.759766,7538.759766,7538.759766,7536.821777,0.0
885,2015-07-15,7547.120117,7565.870117,7523.839844,7559.040039,7557.09668,162100.0
886,2015-07-16,7558.540039,7617.129883,7553.839844,7617.129883,7615.171875,140300.0
887,2015-07-17,,,,,,
888,2015-07-20,7606.450195,7610.339844,7535.799805,7541.169922,7539.231445,84900.0
889,2015-07-21,7536.700195,7627.959961,7536.700195,7627.959961,7625.999023,121600.0
890,2015-07-22,7627.799805,7635.620117,7584.720215,7635.620117,7633.657227,114500.0
891,2015-07-23,7573.100098,7658.930176,7573.100098,7653.220215,7651.25293,108600.0
892,2015-07-24,7647.169922,7665.52002,7618.600098,7665.52002,7663.549316,83700.0
893,2015-07-27,7631.540039,7635.410156,7547.439941,7547.439941,7545.499512,76500.0
894,2015-07-28,7528.790039,7528.790039,7467.129883,7479.029785,7477.106934,120100.0
895,2015-07-29,7482.779785,7526.839844,7482.779785,7482.830078,7480.90625,113200.0
896,2015-07-30,7495.279785,7540.740234,7495.279785,7510.390137,7508.459473,109300.0
897,2015-07-31,7521.870117,7550.0,7497.330078,7550.0,7548.059082,94200.0
898,2015-08-03,7563.439941,7573.259766,7534.740234,7573.259766,7571.312988,150900.0
899,2015-08-04,7568.040039,7601.529785,7560.609863,7598.290039,7596.336914,193500.0
900,2015-08-05,7605.450195,7697.330078,7605.450195,7662.549805,7660.580078,144400.0
901,2015-08-06,7656.899902,7692.160156,7584.470215,7589.950195,7587.999023,124500.0
902,2015-08-07,7585.910156,7585.910156,7508.839844,7532.52002,7530.583496,93500.0
903,2015-08-10,7526.419922,7568.959961,7526.419922,7534.350098,7532.413086,93500.0
904,2015-08-11,7523.339844,7572.27002,7522.200195,7570.450195,7568.503906,95200.0
905,2015-08-12,7536.560059,7536.560059,7478.910156,7495.430176,7493.503418,152300.0
906,2015-08-13,7508.890137,7514.129883,7397.609863,7439.799805,7437.887207,178300.0
907,2015-08-14,7420.620117,7434.959961,7394.509766,7408.439941,7406.535645,184100.0
908,2015-08-17,7411.069824,7432.77002,7314.490234,7336.839844,7334.953613,124300.0
909,2015-08-18,7328.97998,7357.720215,7314.310059,7333.450195,7331.564941,120500.0
910,2015-08-19,7311.029785,7349.75,7288.060059,7344.72998,7342.841797,158900.0
911,2015-08-20,7341.080078,7346.660156,7265.990234,7278.97998,7277.108887,116800.0
912,2015-08-24,7112.47998,7112.47998,6726.47998,6791.009766,6789.26416,280000.0
913,2015-08-25,6621.259766,6845.790039,6603.189941,6830.339844,6828.583984,159400.0
914,2015-08-26,6832.939941,6894.259766,6813.669922,6867.919922,6866.154297,300400.0
915,2015-08-27,6948.799805,7025.240234,6946.870117,7022.089844,7020.284668,305300.0
916,2015-08-28,7066.399902,7116.160156,7063.029785,7098.810059,7096.985352,135900.0
917,2015-09-01,7065.089844,7139.740234,7065.089844,7086.859863,7085.038086,207800.0
918,2015-09-02,6993.709961,7072.459961,6887.410156,7072.459961,7070.641602,115100.0
919,2015-09-03,7098.689941,7105.759766,7079.75,7098.759766,7096.935059,78100.0
920,2015-09-04,7074.279785,7082.279785,7035.109863,7051.779785,7049.966797,96500.0
921,2015-09-07,7006.410156,7006.410156,6921.379883,6926.819824,6925.039063,82200.0
922,2015-09-08,6930.399902,6946.129883,6862.799805,6891.299805,6889.52832,96200.0
923,2015-09-09,6945.720215,6977.009766,6912.709961,6942.470215,6940.685547,165700.0
924,2015-09-10,6932.02002,6932.02002,6874.27002,6893.540039,6891.768066,106500.0
925,2015-09-11,6945.620117,6945.620117,6888.720215,6911.379883,6909.603027,98100.0
926,2015-09-14,6922.029785,7069.180176,6922.029785,7069.180176,7067.362793,87600.0
927,2015-09-15,7058.189941,7095.600098,7048.029785,7089.009766,7087.1875,155300.0
928,2015-09-16,7120.990234,7160.779785,7085.580078,7093.919922,7092.096191,125700.0
929,2015-09-17,7117.379883,7154.680176,7106.049805,7123.990234,7122.158691,146700.0
930,2015-09-18,7149.459961,7209.589844,7131.910156,7131.910156,7130.07666,160800.0
931,2015-09-21,7159.72998,7159.72998,7069.870117,7092.410156,7090.586914,105100.0
932,2015-09-22,7095.540039,7121.600098,7038.700195,7051.22998,7049.41748,142000.0
933,2015-09-23,7025.299805,7025.299805,6922.470215,6926.910156,6925.129395,132600.0
934,2015-09-24,6938.620117,6938.620117,6853.080078,6917.549805,6915.771484,101200.0
935,2015-09-25,,,,,,
936,2015-09-28,6922.580078,6928.680176,6815.589844,6815.589844,6813.837891,115000.0
937,2015-09-29,6789.509766,6859.290039,6720.819824,6859.290039,6857.526855,118700.0
938,2015-09-30,6880.569824,6899.060059,6848.140137,6893.97998,6892.20752,162400.0
939,2015-10-01,6899.259766,6953.589844,6890.819824,6890.939941,6889.168457,127600.0
940,2015-10-02,6914.089844,6914.089844,6821.850098,6850.609863,6848.848633,106300.0
941,2015-10-05,6842.620117,7016.069824,6842.620117,6961.930176,6960.140625,187400.0
942,2015-10-06,7043.77002,7085.919922,7043.450195,7055.490234,7053.67627,178100.0
943,2015-10-07,7038.109863,7108.799805,7015.919922,7108.799805,7106.972168,170200.0
944,2015-10-08,7123.669922,7142.850098,7090.859863,7106.790039,7104.962891,126900.0
945,2015-10-09,7145.109863,7163.27002,7111.060059,7138.910156,7137.074707,111500.0
946,2015-10-12,7164.089844,7180.049805,7113.950195,7150.290039,7148.45166,97300.0
947,2015-10-13,7162.049805,7162.049805,7013.439941,7013.439941,7011.636719,101200.0
948,2015-10-14,7034.77002,7048.0,6924.77002,6924.77002,6922.989746,111700.0
949,2015-10-15,6979.439941,7052.290039,6966.720215,7045.399902,7043.588867,117400.0
950,2015-10-16,7099.52002,7116.790039,7046.779785,7055.740234,7053.92627,154400.0
951,2015-10-19,7064.77002,7076.600098,7029.529785,7054.859863,7053.046387,107300.0
952,2015-10-20,7065.470215,7075.459961,7046.399902,7060.850098,7059.035156,118500.0
953,2015-10-21,7069.549805,7107.680176,7065.370117,7092.899902,7091.07666,91300.0
954,2015-10-22,7097.870117,7117.779785,7088.089844,7117.779785,7115.950195,131200.0
955,2015-10-23,7142.540039,7255.080078,7142.540039,7236.379883,7234.519531,163300.0
956,2015-10-26,7294.629883,7377.47998,7294.629883,7324.399902,7322.51709,165400.0
957,2015-10-27,7318.839844,7347.640137,7269.180176,7325.759766,7323.876465,116300.0
958,2015-10-28,7329.319824,7329.319824,7274.569824,7289.259766,7287.385742,101400.0
959,2015-10-29,7295.859863,7310.180176,7177.919922,7189.25,7187.401855,136800.0
960,2015-10-30,7186.129883,7210.759766,7134.259766,7134.259766,7132.425781,99100.0
961,2015-11-02,,,,,,
962,2015-11-03,7206.879883,7237.970215,7197.319824,7210.72998,7208.876465,0.0
963,2015-11-04,7228.629883,7239.930176,7146.47998,7201.02002,7199.168945,0.0
964,2015-11-05,7191.310059,7191.310059,7109.740234,7122.450195,7120.619141,0.0
965,2015-11-06,7115.279785,7124.850098,7078.350098,7118.200195,7116.370117,84300.0
966,2015-11-09,7113.5,7120.120117,7047.580078,7070.189941,7068.372559,0.0
967,2015-11-10,7023.25,7030.029785,6984.830078,7000.109863,6998.310547,0.0
968,2015-11-11,6975.290039,6983.720215,6953.970215,6983.720215,6981.924805,0.0
969,2015-11-12,7016.220215,7054.72998,6909.819824,6909.819824,6908.043457,0.0
970,2015-11-13,6900.359863,6919.080078,6851.399902,6897.77002,6895.996582,114500.0
971,2015-11-16,6830.779785,6830.779785,6715.919922,6772.919922,6771.178711,0.0
972,2015-11-17,6803.390137,6885.620117,6803.390137,6825.379883,6823.625488,95900.0
973,2015-11-18,,,,,,
974,2015-11-19,,,,,,
975,2015-11-20,6867.240234,6932.810059,6857.22998,6932.810059,6931.027832,114300.0
976,2015-11-23,6927.740234,6996.189941,6920.109863,6996.189941,6994.391602,0.0
977,2015-11-24,6997.689941,6998.319824,6971.200195,6992.600098,6990.802246,0.0
978,2015-11-25,7037.25,7059.140137,7017.5,7059.140137,7057.325195,0.0
979,2015-11-26,7084.259766,7084.259766,7043.879883,7063.25,7061.434082,0.0
980,2015-11-27,7060.450195,7060.700195,6927.069824,6927.069824,6925.289063,147600.0
981,2015-12-01,6918.549805,7060.600098,6918.549805,7060.600098,7058.785156,0.0
982,2015-12-02,7049.149902,7062.629883,7031.600098,7047.080078,7045.268555,0.0
983,2015-12-03,7038.200195,7038.759766,6959.689941,6994.100098,6992.302246,0.0
984,2015-12-04,6961.529785,6964.370117,6910.279785,6921.930176,6920.150879,75000.0
985,2015-12-07,6930.379883,6976.439941,6910.080078,6911.859863,6910.083008,0.0
986,2015-12-08,6887.419922,6887.419922,6838.419922,6838.419922,6836.662109,0.0
987,2015-12-09,6828.419922,6874.629883,6827.22998,6848.25,6846.489258,0.0
988,2015-12-10,6861.189941,6866.430176,6820.049805,6820.600098,6818.84668,0.0
989,2015-12-11,6827.870117,6842.779785,6708.029785,6735.009766,6733.27832,116500.0
990,2015-12-14,6692.299805,6745.990234,6610.819824,6745.990234,6744.255859,0.0
991,2015-12-15,6724.609863,6743.700195,6701.350098,6701.350098,6699.627441,0.0
992,2015-12-16,6732.540039,6810.850098,6732.540039,6807.720215,6805.970215,0.0
993,2015-12-17,6875.5,6939.450195,6871.740234,6905.700195,6903.924805,0.0
994,2015-12-18,6876.209961,6876.209961,6796.540039,6867.069824,6865.304688,95500.0
